Continent	Sex	Religion	D_INTERVIEW	Question_col
North America	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	320070751	Q198
North America	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	558071148	Q198
North America	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	558070556	Q198
North America	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	630070900	Q198
North America	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	630071072	Q198
North America	Male	Jew	124072322	Q198
North America	Male	Jew	124070226	Q198
North America	Male	Jew	124070522	Q198
North America	Male	Jew	840073186	Q198
North America	Male	Jew	124073544	Q198
North America	Female	Muslim	840072305	Q198
North America	Female	Muslim	840072812	Q198
North America	Female	Muslim	124072768	Q198
North America	Female	Muslim	124073003	Q198
North America	Female	Muslim	124073243	Q198
North America	Female	Other	124070296	Q198
North America	Female	Other	124071227	Q198
North America	Female	Other	124071403	Q198
North America	Female	Other	124073543	Q198
North America	Female	Other	840071069	Q198
North America	Female	Do not belong to a denomination	840073250	Q198
North America	Female	Do not belong to a denomination	124073639	Q198
North America	Female	Do not belong to a denomination	630070931	Q198
North America	Female	Do not belong to a denomination	558070338	Q198
North America	Female	Do not belong to a denomination	558070906	Q198
North America	Female	Roman Catholic	484071389	Q198
North America	Female	Roman Catholic	124074393	Q198
North America	Female	Roman Catholic	124073085	Q198
North America	Female	Roman Catholic	484070200	Q198
North America	Female	Roman Catholic	630070271	Q198
North America	Female	Buddhist	840071418	Q198
North America	Female	Buddhist	630070014	Q198
North America	Female	Buddhist	840072782	Q198
North America	Female	Buddhist	630070030	Q198
North America	Female	Buddhist	124072300	Q198
North America	Female	Protestant	840071780	Q198
North America	Female	Protestant	320070451	Q198
North America	Female	Protestant	124070154	Q198
North America	Female	Protestant	124072468	Q198
North America	Female	Protestant	320070313	Q198
North America	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	558071133	Q198
North America	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	124070546	Q198
North America	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	630070199	Q198
North America	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	558070611	Q198
North America	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	558071108	Q198
Oceania	Male	Do not belong to a denomination	554070165	Q198
Oceania	Male	Do not belong to a denomination	36071516	Q198
Oceania	Male	Do not belong to a denomination	36071460	Q198
Oceania	Male	Do not belong to a denomination	36070737	Q198
Oceania	Male	Do not belong to a denomination	36071377	Q198
Oceania	Male	Roman Catholic	36071263	Q198
Oceania	Male	Roman Catholic	36070134	Q198
Oceania	Male	Roman Catholic	36071130	Q198
Oceania	Male	Roman Catholic	554070133	Q198
Oceania	Male	Roman Catholic	36070814	Q198
Oceania	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	554070578	Q198
Oceania	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	36070789	Q198
Oceania	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	554070460	Q198
Oceania	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	554070999	Q198
Oceania	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	554070691	Q198
Oceania	Female	Do not belong to a denomination	554070620	Q198
Oceania	Female	Do not belong to a denomination	36070870	Q198
Oceania	Female	Do not belong to a denomination	36070156	Q198
Oceania	Female	Do not belong to a denomination	36070035	Q198
Oceania	Female	Do not belong to a denomination	36071790	Q198
Oceania	Female	Roman Catholic	554070501	Q198
Oceania	Female	Roman Catholic	36070113	Q198
Oceania	Female	Roman Catholic	36071504	Q198
Oceania	Female	Roman Catholic	554070895	Q198
Oceania	Female	Roman Catholic	36071281	Q198
Oceania	Female	Protestant	36070463	Q198
Oceania	Female	Protestant	36070010	Q198
Oceania	Female	Protestant	36070266	Q198
Oceania	Female	Protestant	36071001	Q198
Oceania	Female	Protestant	36070820	Q198
Oceania	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	554070176	Q198
Oceania	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	36071088	Q198
Oceania	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	554070951	Q198
Oceania	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	554070823	Q198
Oceania	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	554070045	Q198
Asia	Male	Muslim	360072712	Q235
Asia	Male	Muslim	417070997	Q235
Asia	Male	Muslim	50070082	Q235
Asia	Male	Muslim	364072586	Q235
Asia	Male	Muslim	792071693	Q235
Asia	Male	Other	158070555	Q235
Asia	Male	Other	158071114	Q235
Asia	Male	Other	586071297	Q235
Asia	Male	Other	158070043	Q235
Asia	Male	Other	158070479	Q235
Asia	Male	Orthodox (Russian/Greek/etc.)	422070737	Q235
Asia	Male	Orthodox (Russian/Greek/etc.)	410070537	Q235
Asia	Male	Orthodox (Russian/Greek/etc.)	398070971	Q235
Asia	Male	Orthodox (Russian/Greek/etc.)	417071074	Q235
Asia	Male	Orthodox (Russian/Greek/etc.)	422070583	Q235
Asia	Male	Do not belong to a denomination	156070674	Q235
Asia	Male	Do not belong to a denomination	410070751	Q235
Asia	Male	Do not belong to a denomination	496070012	Q235
Asia	Male	Do not belong to a denomination	156070101	Q235
Asia	Male	Do not belong to a denomination	704071072	Q235
Asia	Male	Roman Catholic	608070447	Q235
Asia	Male	Roman Catholic	608070497	Q235
Asia	Male	Roman Catholic	608071085	Q235
Asia	Male	Roman Catholic	608070729	Q235
Asia	Male	Roman Catholic	422071051	Q235
Asia	Male	Buddhist	158071200	Q235
Asia	Male	Buddhist	156070880	Q235
Asia	Male	Buddhist	104070613	Q235
Asia	Male	Buddhist	764070809	Q235
Asia	Male	Buddhist	704070480	Q235
Asia	Male	Protestant	702070841	Q235
Asia	Male	Protestant	360073066	Q235
Asia	Male	Protestant	702071503	Q235
Asia	Male	Protestant	410071007	Q235
Asia	Male	Protestant	360072988	Q235
Asia	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	458070597	Q235
Asia	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	458070431	Q235
Asia	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	608070291	Q235
Asia	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	458070950	Q235
Asia	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	458070869	Q235
Asia	Male	Hindu	50070340	Q235
Asia	Male	Hindu	360072362	Q235
Asia	Male	Hindu	702070345	Q235
Asia	Male	Hindu	458070286	Q235
Asia	Male	Hindu	360072371	Q235
Asia	Female	Muslim	364072647	Q235
Asia	Female	Muslim	368070397	Q235
Asia	Female	Muslim	360072026	Q235
Asia	Female	Muslim	762070595	Q235
Asia	Female	Muslim	417070693	Q235
Asia	Female	Other	158070174	Q235
Asia	Female	Other	158071027	Q235
Asia	Female	Other	158071002	Q235
Asia	Female	Other	392071004	Q235
Asia	Female	Other	158070689	Q235
Asia	Female	Orthodox (Russian/Greek/etc.)	417070940	Q235
Asia	Female	Orthodox (Russian/Greek/etc.)	398070998	Q235
Asia	Female	Orthodox (Russian/Greek/etc.)	398070687	Q235
Asia	Female	Orthodox (Russian/Greek/etc.)	417071086	Q235
Asia	Female	Orthodox (Russian/Greek/etc.)	417071087	Q235
Asia	Female	Do not belong to a denomination	496070404	Q235
Asia	Female	Do not belong to a denomination	156072786	Q235
Asia	Female	Do not belong to a denomination	156070724	Q235
Asia	Female	Do not belong to a denomination	702070990	Q235
Asia	Female	Do not belong to a denomination	156072436	Q235
Asia	Female	Roman Catholic	422070792	Q235
Asia	Female	Roman Catholic	446070304	Q235
Asia	Female	Roman Catholic	608070724	Q235
Asia	Female	Roman Catholic	608070424	Q235
Asia	Female	Roman Catholic	422070810	Q235
Asia	Female	Buddhist	702070304	Q235
Asia	Female	Buddhist	764070369	Q235
Asia	Female	Buddhist	158070550	Q235
Asia	Female	Buddhist	764070149	Q235
Asia	Female	Buddhist	704071005	Q235
Asia	Female	Protestant	360072932	Q235
Asia	Female	Protestant	360073182	Q235
Asia	Female	Protestant	702070297	Q235
Asia	Female	Protestant	360070204	Q235
Asia	Female	Protestant	702070821	Q235
Asia	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	446070645	Q235
Asia	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	458071201	Q235
Asia	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	458070492	Q235
Asia	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	458071165	Q235
Asia	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	458070078	Q235
Asia	Female	Hindu	104070838	Q235
Asia	Female	Hindu	458070232	Q235
Asia	Female	Hindu	360072392	Q235
Asia	Female	Hindu	458071097	Q235
Asia	Female	Hindu	702070961	Q235
Europe	Male	Muslim	196070981	Q235
Europe	Male	Muslim	276070367	Q235
Europe	Male	Muslim	196070925	Q235
Europe	Male	Muslim	196070585	Q235
Europe	Male	Muslim	196070749	Q235
Europe	Male	Other	804070500	Q235
Europe	Male	Other	826070498	Q235
Europe	Male	Other	528070613	Q235
Europe	Male	Other	276070162	Q235
Europe	Male	Other	528070183	Q235
Europe	Male	Orthodox (Russian/Greek/etc.)	643071624	Q235
Europe	Male	Orthodox (Russian/Greek/etc.)	51071171	Q235
Europe	Male	Orthodox (Russian/Greek/etc.)	300070647	Q235
Europe	Male	Orthodox (Russian/Greek/etc.)	196070007	Q235
Europe	Male	Orthodox (Russian/Greek/etc.)	642070389	Q235
Europe	Male	Do not belong to a denomination	826071207	Q235
Europe	Male	Do not belong to a denomination	826071208	Q235
Europe	Male	Do not belong to a denomination	826070892	Q235
Europe	Male	Do not belong to a denomination	826070479	Q235
Europe	Male	Do not belong to a denomination	276070699	Q235
Europe	Male	Roman Catholic	20070420	Q235
Europe	Male	Roman Catholic	203070766	Q235
Europe	Male	Roman Catholic	703070528	Q235
Europe	Male	Roman Catholic	703070654	Q235
Europe	Male	Roman Catholic	703070190	Q235
Europe	Male	Protestant	276071154	Q235
Europe	Male	Protestant	276070928	Q235
Europe	Male	Protestant	276071355	Q235
Europe	Male	Protestant	826071616	Q235
Europe	Male	Protestant	909070330	Q235
Europe	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	826071299	Q235
Europe	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	826070571	Q235
Europe	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	826070188	Q235
Europe	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	826070289	Q235
Europe	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	826070746	Q235
Europe	Male	Hindu	20070694	Q235
Europe	Male	Hindu	300070057	Q235
Europe	Male	Hindu	20070595	Q235
Europe	Male	Hindu	20070922	Q235
Europe	Male	Hindu	20070304	Q235
Europe	Female	Muslim	196070605	Q235
Europe	Female	Muslim	300070013	Q235
Europe	Female	Muslim	688070036	Q235
Europe	Female	Muslim	196070582	Q235
Europe	Female	Muslim	196070696	Q235
Europe	Female	Other	51070299	Q235
Europe	Female	Other	20070627	Q235
Europe	Female	Other	528072079	Q235
Europe	Female	Other	528070017	Q235
Europe	Female	Other	528071557	Q235
Europe	Female	Orthodox (Russian/Greek/etc.)	300071071	Q235
Europe	Female	Orthodox (Russian/Greek/etc.)	51070420	Q235
Europe	Female	Orthodox (Russian/Greek/etc.)	51070666	Q235
Europe	Female	Orthodox (Russian/Greek/etc.)	643071186	Q235
Europe	Female	Orthodox (Russian/Greek/etc.)	688070369	Q235
Europe	Female	Do not belong to a denomination	528071607	Q235
Europe	Female	Do not belong to a denomination	826072172	Q235
Europe	Female	Do not belong to a denomination	528070855	Q235
Europe	Female	Do not belong to a denomination	203071155	Q235
Europe	Female	Do not belong to a denomination	528071583	Q235
Europe	Female	Roman Catholic	276070606	Q235
Europe	Female	Roman Catholic	703070087	Q235
Europe	Female	Roman Catholic	703071068	Q235
Europe	Female	Roman Catholic	20070689	Q235
Europe	Female	Roman Catholic	20070746	Q235
Europe	Female	Protestant	528071289	Q235
Europe	Female	Protestant	276071419	Q235
Europe	Female	Protestant	276070659	Q235
Europe	Female	Protestant	528070123	Q235
Europe	Female	Protestant	276070777	Q235
Europe	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	826070848	Q235
Europe	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	826070704	Q235
Europe	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	826072550	Q235
Europe	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	826071649	Q235
Europe	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	826071294	Q235
South America	Male	Other	76070249	Q235
South America	Male	Other	218070849	Q235
South America	Male	Other	32070936	Q235
South America	Male	Other	218071118	Q235
South America	Male	Other	76071154	Q235
South America	Male	Do not belong to a denomination	32070147	Q235
South America	Male	Do not belong to a denomination	218070696	Q235
South America	Male	Do not belong to a denomination	68071610	Q235
South America	Male	Do not belong to a denomination	170078734	Q235
South America	Male	Do not belong to a denomination	218070341	Q235
South America	Male	Roman Catholic	76070189	Q235
South America	Male	Roman Catholic	68071012	Q235
South America	Male	Roman Catholic	862070470	Q235
South America	Male	Roman Catholic	170075986	Q235
South America	Male	Roman Catholic	32070073	Q235
South America	Male	Protestant	68070661	Q235
South America	Male	Protestant	76071897	Q235
South America	Male	Protestant	68072021	Q235
South America	Male	Protestant	604071105	Q235
South America	Male	Protestant	68072012	Q235
South America	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	68070882	Q235
South America	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	862070496	Q235
South America	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	170073138	Q235
South America	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	170070112	Q235
South America	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	170073482	Q235
South America	Female	Other	76070753	Q235
South America	Female	Other	32070608	Q235
South America	Female	Other	76070296	Q235
South America	Female	Other	32070299	Q235
South America	Female	Other	218071019	Q235
South America	Female	Do not belong to a denomination	862070017	Q235
South America	Female	Do not belong to a denomination	170076742	Q235
South America	Female	Do not belong to a denomination	862070765	Q235
South America	Female	Do not belong to a denomination	218070352	Q235
South America	Female	Do not belong to a denomination	32070051	Q235
South America	Female	Roman Catholic	68070677	Q235
South America	Female	Roman Catholic	68070299	Q235
South America	Female	Roman Catholic	152070423	Q235
South America	Female	Roman Catholic	152070853	Q235
South America	Female	Roman Catholic	76071755	Q235
South America	Female	Protestant	68070674	Q235
South America	Female	Protestant	170076473	Q235
South America	Female	Protestant	32070674	Q235
South America	Female	Protestant	76071643	Q235
South America	Female	Protestant	604071348	Q235
South America	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	68071114	Q235
South America	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	68070909	Q235
South America	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	170074738	Q235
South America	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	170074724	Q235
South America	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	862070488	Q235
Africa	Male	Muslim	504070016	Q235
Africa	Male	Muslim	818070595	Q235
Africa	Male	Muslim	434070112	Q235
Africa	Male	Muslim	818070444	Q235
Africa	Male	Muslim	434070159	Q235
Africa	Male	Orthodox (Russian/Greek/etc.)	231070828	Q235
Africa	Male	Orthodox (Russian/Greek/etc.)	231070833	Q235
Africa	Male	Orthodox (Russian/Greek/etc.)	231070291	Q235
Africa	Male	Orthodox (Russian/Greek/etc.)	566070735	Q235
Africa	Male	Orthodox (Russian/Greek/etc.)	231071105	Q235
Africa	Male	Do not belong to a denomination	404070061	Q235
Africa	Male	Do not belong to a denomination	716070392	Q235
Africa	Male	Do not belong to a denomination	716071176	Q235
Africa	Male	Do not belong to a denomination	716070619	Q235
Africa	Male	Do not belong to a denomination	716071137	Q235
Africa	Male	Roman Catholic	404070057	Q235
Africa	Male	Roman Catholic	404070001	Q235
Africa	Male	Roman Catholic	716070352	Q235
Africa	Male	Roman Catholic	716070447	Q235
Africa	Male	Roman Catholic	404070162	Q235
Africa	Male	Protestant	404070648	Q235
Africa	Male	Protestant	566070630	Q235
Africa	Male	Protestant	404071265	Q235
